x y z mass age lifetime 
74.091535702 70.111429606 52.031148187 30.761358239558362 5.407565841312067 7.494313052112308 
45.381161358 45.902666524 60.258536675 9.911601768798302 4.3648501364168615 32.26834580441608 
44.891590837 46.067350035 59.696188442 10.781055378009434 4.175967687772264 28.114382909372985 
44.891590837 46.067350035 59.696188442 30.885668424438894 3.9906569727829613 7.47472603906385 
46.024174225 46.2785738 59.911837638 10.172471045733705 3.274320831458713 29.998521916994477 
37.835681724 43.790219193 67.991761356 13.663731299224276 1.9057127260949418 19.18979864699792 
39.72007513 44.541562018 64.116031063 34.445884036293315 1.3413201213467563 6.913758409302764 
51.650393289 59.880682998 77.157657586 58.3350772492234 1.0085984099180223 4.966009072351006 
51.690525231 61.624869838 78.824836842 9.658682166129445 0.4154069546284216 37.283027161256854 
51.741209275 61.889531102 78.822077141 16.504311910132056 0.2935425719597209 13.675479357350921 
