x y z mass age lifetime 
59.39766179 57.715989349 59.047798183 30.761358239558362 4.075375584947863 7.494313052112308 
59.39766179 57.715989349 59.047798183 9.911601768798302 3.2485875760293843 32.26834580441608 
61.786966952 68.367810998 61.32963435 10.781055378009434 2.88085237319548 28.114382909372985 
61.786966952 68.367810998 61.32963435 30.885668424438894 2.446303540662191 7.47472603906385 
63.358038008 66.948134247 60.186613158 10.172471045733705 1.8190546739975373 29.998521916994477 
56.227349325 59.930984715 61.602361165 13.663731299224276 1.6106918902092549 19.18979864699792 
52.644275161 61.678542979 60.862657553 34.445884036293315 1.4585569489360752 6.913758409302764 
54.685767124 56.447202487 66.977217896 58.3350772492234 1.0582837373455414 4.966009072351006 
54.687806551 56.28023253 68.256336239 9.658682166129445 0.8636469383114482 37.283027161256854 
56.227349325 59.930984715 61.602361165 16.504311910132056 0.30246493026168686 13.675479357350921 
