x y z mass age lifetime 
60.054348005 58.168358453 59.098952315 30.761358239558362 3.8657827162323635 7.494313052112308 
60.054348005 58.168358453 59.098952315 9.911601768798302 3.038994707313885 32.26834580441608 
62.151233324 68.103298925 61.233552942 10.781055378009434 2.6712595044799805 28.114382909372985 
62.151233324 68.103298925 61.233552942 30.885668424438894 2.2367106719466916 7.47472603906385 
63.674975778 66.791058296 60.195278689 10.172471045733705 1.609461805282038 29.998521916994477 
56.840747932 59.838713893 61.562435793 13.663731299224276 1.4010990214937555 19.18979864699792 
53.647698082 61.852359398 60.7474565 34.445884036293315 1.248964080220576 6.913758409302764 
55.073782295 56.538653897 66.814624375 58.3350772492234 0.8486908686300421 4.966009072351006 
55.023016531 56.36086016 68.056154872 9.658682166129445 0.6540540695959489 37.283027161256854 
56.840747932 59.838713893 61.562435793 16.504311910132056 0.09287206154618755 13.675479357350921 
