x y z mass age lifetime 
52.831308804 53.211145128 58.56790959 30.761358239558362 6.183230924867428 7.494313052112308 
52.831308804 53.211145128 58.56790959 9.911601768798302 5.35644291594895 32.26834580441608 
58.101040174 70.887042269 62.247154659 10.781055378009434 4.988707713115045 28.114382909372985 
58.101040174 70.887042269 62.247154659 30.885668424438894 4.554158880581756 7.47472603906385 
59.873045887 68.643752804 60.285131773 10.172471045733705 3.9269100139171025 29.998521916994477 
50.120093523 60.42609419 62.242854798 13.663731299224276 3.71854723012882 19.18979864699792 
42.726973172 59.750626029 62.1126503 34.445884036293315 3.5664122888556404 6.913758409302764 
50.796307342 55.445402161 69.665747792 58.3350772492234 3.1661390772651066 4.966009072351006 
51.256996434 55.534195056 70.046963732 9.658682166129445 2.9715022782310134 37.283027161256854 
50.120093523 60.42609419 62.242854798 16.504311910132056 2.410320270181252 13.675479357350921 
46.993212342 52.108678417 76.072344394 43.01134355756202 1.8403650708406758 5.973390838821765 
