x y z mass age lifetime 
58.147246777 64.743176626 58.580300227 21.710538690897533 3.8048507966671483 9.829220547743597 
52.360945668 60.233235718 60.856159249 12.852318939243817 3.7559522511297168 21.701880537643977 
52.555130942 60.335025637 60.817563025 9.804288965527324 3.6788118951784785 34.396055588818335 
52.360945668 60.233235718 60.856159249 10.936512233869193 3.6128080060204444 27.63309821138336 
52.555130942 60.335025637 60.817563025 14.504197560255665 3.42851021650708 16.58776769812203 
52.360945668 60.233235718 60.856159249 8.7278623236069 3.102986322393402 55.7385555547265 
51.714249287 57.125505017 63.480406127 13.000429571486068 2.5694933676795184 21.24333928810395 
64.427318186 62.004000563 56.226358299 10.857211052690461 1.7674739189453588 27.878609705215055 
59.55300509 74.876315472 63.238377353 8.337623226311829 1.142227245627761 63.47589462732416 
52.817482011 60.187791301 61.030547432 18.334920860117037 0.39345471786934727 11.995416179413047 
