x y z mass age lifetime 
58.52884309 64.710929822 58.906940663 21.710538690897533 4.6476088203265356 9.829220547743597 
51.65086208 59.756253279 61.445455728 12.852318939243817 4.598710274789104 21.701880537643977 
51.479033573 59.711187107 61.550179687 9.804288965527324 4.521569918837866 34.396055588818335 
51.65086208 59.756253279 61.445455728 10.936512233869193 4.455566029679831 27.63309821138336 
51.479033573 59.711187107 61.550179687 14.504197560255665 4.271268240166467 16.58776769812203 
51.65086208 59.756253279 61.445455728 8.7278623236069 3.9457443460527895 55.7385555547265 
50.637672446 55.481983932 65.140794472 13.000429571486068 3.4122513913389056 21.24333928810395 
66.103335477 61.53785982 56.534126548 10.857211052690461 2.610231942604746 27.878609705215055 
60.237065616 77.45648503 64.728428021 8.337623226311829 1.9849852692871481 63.47589462732416 
52.482881742 58.493534467 63.505645095 18.334920860117037 1.2362127415287345 11.995416179413047 
