x y z mass age lifetime 
59.402935309 64.511137829 59.723370287 21.710538690897533 6.547311586747503 9.829220547743597 
49.785025778 58.423497695 62.846452119 12.852318939243817 6.498413041210071 21.701880537643977 
49.893966809 58.567444364 62.914295026 9.804288965527324 6.421272685258833 34.396055588818335 
49.785025778 58.423497695 62.846452119 10.936512233869193 6.355268796100798 27.63309821138336 
49.893966809 58.567444364 62.914295026 14.504197560255665 6.170971006587434 16.58776769812203 
49.785025778 58.423497695 62.846452119 8.7278623236069 5.845447112473757 55.7385555547265 
48.336825261 51.940586087 68.734554602 13.000429571486068 5.311954157759873 21.24333928810395 
70.232432149 59.773449986 57.377610682 10.857211052690461 4.509934709025713 27.878609705215055 
62.0358674 83.91425852 68.397644159 8.337623226311829 3.8846880357081153 63.47589462732416 
51.191937273 55.251947606 68.108739407 18.334920860117037 3.1359155079497016 11.995416179413047 
78.541061437 54.102020407 52.252153211 25.755925401304115 0.6009535987646792 8.451426453185016 
