x y z mass age lifetime 
59.012871328 64.616468816 59.349532958 21.710538690897533 5.702477436344264 9.829220547743597 
50.613878305 59.073422953 62.207376304 12.852318939243817 5.653578890806832 21.701880537643977 
50.671694377 59.155745488 62.272849006 9.804288965527324 5.576438534855594 34.396055588818335 
50.613878305 59.073422953 62.207376304 10.936512233869193 5.5104346456975595 27.63309821138336 
50.671694377 59.155745488 62.272849006 14.504197560255665 5.3261368561841955 16.58776769812203 
50.613878305 59.073422953 62.207376304 8.7278623236069 5.000612962070518 55.7385555547265 
49.340977505 53.495382867 67.152181425 13.000429571486068 4.467120007356634 21.24333928810395 
68.348724379 60.633460003 57.022606217 10.857211052690461 3.6651005586224743 27.878609705215055 
61.222814597 80.983450308 66.728522748 8.337623226311829 3.0398538853048764 63.47589462732416 
51.777074702 56.663872707 66.116612578 18.334920860117037 2.291081357546463 11.995416179413047 
