x y z mass age lifetime 
60.405822745 60.900981889 57.219399311 30.761358239558362 3.5829386937339067 7.494313052112308 
60.287362437 61.355997472 56.521195561 9.911601768798302 3.3911659293961156 32.26834580441608 
60.424839565 61.243765418 56.579740284 10.781055378009434 3.2222846983571425 28.114382909372985 
60.266970514 60.868649823 57.041300981 30.885668424438894 3.0544917201979973 7.47472603906385 
66.404548122 66.444925772 57.348606883 10.172471045733705 3.0544917201979973 29.998521916994477 
66.404548122 66.444925772 57.348606883 13.663731299224276 2.972927349574977 19.18979864699792 
58.421837184 59.971085926 58.681432828 34.445884036293315 2.8539126666962558 6.913758409302764 
66.404548122 66.444925772 57.348606883 58.3350772492234 2.7271989440304014 4.966009072351006 
52.822415537 58.61947573 68.131643098 9.658682166129445 2.610210564759399 37.283027161256854 
60.497721218 61.008248387 57.033109474 16.504311910132056 2.130162411473183 13.675479357350921 
60.632219746 61.275805039 56.439409262 43.01134355756202 1.812177882939892 5.973390838821765 
54.772310981 58.83095504 64.860214436 18.564090616887576 0.4638654908985238 11.785092904072107 
