x y z mass age lifetime 
60.067617318 61.042725499 54.906127446 30.761358239558362 4.641268329336359 7.494313052112308 
60.251372669 60.893606211 54.790888182 9.911601768798302 4.449495564998568 32.26834580441608 
59.900965206 61.313813281 54.87619131 10.781055378009434 4.280614333959594 28.114382909372985 
59.873538408 61.167299472 54.659541354 30.885668424438894 4.112821355800449 7.47472603906385 
66.460479023 66.239431598 56.639198193 10.172471045733705 4.112821355800449 29.998521916994477 
66.460479023 66.239431598 56.639198193 13.663731299224276 4.0312569851774285 19.18979864699792 
58.574504667 61.199228184 58.32256801 34.445884036293315 3.912242302298708 6.913758409302764 
66.460479023 66.239431598 56.639198193 58.3350772492234 3.7855285796328535 4.966009072351006 
50.061796421 57.484106116 71.07384097 9.658682166129445 3.6685402003618512 37.283027161256854 
59.216347278 60.410186825 55.786013637 16.504311910132056 3.188492047075635 13.675479357350921 
59.830994553 60.606837451 56.712864062 43.01134355756202 2.870507518542344 5.973390838821765 
52.98529859 57.622000669 65.31534761 18.564090616887576 1.5221951265009759 11.785092904072107 
