x y z mass age lifetime 
59.796793191 60.879882564 53.422872289 30.761358239558362 5.482844981140829 7.494313052112308 
59.579225787 61.097679372 53.675267605 9.911601768798302 5.2910722168030375 32.26834580441608 
59.799822002 61.112580116 53.380227995 10.781055378009434 5.122190985764064 28.114382909372985 
59.936874458 60.202063787 53.769295274 30.885668424438894 4.954398007604919 7.47472603906385 
66.462737412 66.049239778 56.070341289 10.172471045733705 4.954398007604919 29.998521916994477 
66.462737412 66.049239778 56.070341289 13.663731299224276 4.872833636981898 19.18979864699792 
58.794285988 62.155488178 57.845044314 34.445884036293315 4.753818954103178 6.913758409302764 
66.462737412 66.049239778 56.070341289 58.3350772492234 4.627105231437323 4.966009072351006 
47.871136976 56.590087734 73.412391576 9.658682166129445 4.5101168521663215 37.283027161256854 
58.789561908 60.428068972 54.290287419 16.504311910132056 4.030068698880105 13.675479357350921 
58.876225877 59.913924871 56.155779018 43.01134355756202 3.712084170346814 5.973390838821765 
51.565876039 56.664560918 65.675642489 18.564090616887576 2.3637717783054457 11.785092904072107 
