x y z mass age lifetime 
60.749452757 61.147014424 57.835932652 30.761358239558362 2.9531612641298834 7.494313052112308 
61.045685287 61.266668074 57.939773172 9.911601768798302 2.7613884997920923 32.26834580441608 
61.132479488 61.303099781 58.140093174 10.781055378009434 2.592507268753119 28.114382909372985 
60.564832473 61.611880012 58.367284852 30.885668424438894 2.424714290593974 7.47472603906385 
66.342731351 66.543402464 57.768368249 10.172471045733705 2.424714290593974 29.998521916994477 
66.342731351 66.543402464 57.768368249 13.663731299224276 2.3431499199709536 19.18979864699792 
58.431429781 59.288228328 58.773814996 34.445884036293315 2.2241352370922325 6.913758409302764 
66.342731351 66.543402464 57.768368249 58.3350772492234 2.097421514426378 4.966009072351006 
54.447853691 59.305172582 66.435712678 9.658682166129445 1.980433135155376 37.283027161256854 
60.422292173 61.271889656 57.142180764 16.504311910132056 1.5003849818691597 13.675479357350921 
59.871005778 61.212759765 57.004064728 43.01134355756202 1.1824004533358687 5.973390838821765 
