x y z mass age lifetime 
60.579760646 60.896041784 57.716115523 30.761358239558362 3.1611382989532832 7.494313052112308 
60.800078189 61.340644292 57.553848865 9.911601768798302 2.969365534615492 32.26834580441608 
61.016220582 61.172674945 57.553953972 10.781055378009434 2.800484303576519 28.114382909372985 
60.350083811 61.418997841 58.046866089 30.885668424438894 2.632691325417374 7.47472603906385 
66.365974589 66.513200636 57.629878839 10.172471045733705 2.632691325417374 29.998521916994477 
66.365974589 66.513200636 57.629878839 13.663731299224276 2.5511269547943534 19.18979864699792 
58.420237192 59.506935778 58.750928844 34.445884036293315 2.4321122719156323 6.913758409302764 
66.365974589 66.513200636 57.629878839 58.3350772492234 2.305398549249778 4.966009072351006 
53.913920926 59.080120331 66.987320268 9.658682166129445 2.1884101699787757 37.283027161256854 
60.475629574 61.337137439 56.978281826 16.504311910132056 1.7083620166925595 13.675479357350921 
60.054196256 61.223613992 56.684899084 43.01134355756202 1.3903774881592685 5.973390838821765 
55.480725627 59.313146737 64.683413382 18.564090616887576 0.042065096117900325 11.785092904072107 
