x y z mass age lifetime 
59.966362551 61.051382622 55.102151802 30.761358239558362 4.432088778226188 7.494313052112308 
60.210976257 60.990624431 55.281483817 9.911601768798302 4.240316013888396 32.26834580441608 
60.135557968 61.123466761 54.982816159 10.781055378009434 4.071434782849423 28.114382909372985 
60.178457732 61.438643699 55.274408366 30.885668424438894 3.903641804690278 7.47472603906385 
66.453623976 66.283427023 56.779904919 10.172471045733705 3.903641804690278 29.998521916994477 
66.453623976 66.283427023 56.779904919 13.663731299224276 3.8220774340672574 19.18979864699792 
58.529899904 60.955242141 58.416625141 34.445884036293315 3.7030627511885363 6.913758409302764 
66.453623976 66.283427023 56.779904919 58.3350772492234 3.576349028522682 4.966009072351006 
50.607184463 57.706615177 70.49088095 9.658682166129445 3.4593606492516797 37.283027161256854 
59.392026917 60.443464055 56.117105911 16.504311910132056 2.9793124959654635 13.675479357350921 
60.060182802 60.790102648 56.787200193 43.01134355756202 2.6613279674321726 5.973390838821765 
53.338610334 57.860597744 65.225272467 18.564090616887576 1.3130155753908044 11.785092904072107 
