x y z mass age lifetime 
53.603986669 62.541339973 62.124755392 8.760448340732838 2.5393190158120698 55.0924668739683 
53.863666945 62.098338622 59.290121631 11.33511254096095 2.3897371625164516 26.399056603834698 
54.060754866 62.334188894 59.253350068 13.430632593790312 2.2780584427673087 19.911457653726096 
53.860176803 62.217004157 59.824461645 16.690318533256203 2.269910478150872 13.504769562168946 
54.060754866 62.334188894 59.253350068 13.752605644438779 2.056499703312213 18.9146492364228 
53.863666945 62.098338622 59.290121631 11.304074045673449 1.84770965819959 26.49514984264094 
57.682349325 67.889209819 60.305849131 9.423541191492756 1.464538262893937 41.94520853481932 
54.060754866 62.334188894 59.253350068 9.480069576453241 1.121975625439421 40.82441032294756 
53.863666945 62.098338622 59.290121631 55.01034736587024 0.7843375328268634 5.184576709332771 
60.901568095 62.670152403 56.848243686 10.579787418612439 0.3090153836566989 28.73749591676246 
