x y z mass age lifetime 
52.291554786 62.812550204 70.187943084 8.760448340732838 5.283885915084282 55.0924668739683 
52.91507467 61.297022342 60.974751584 11.33511254096095 5.134304061788663 26.399056603834698 
52.881500415 61.270373521 61.117091582 13.430632593790312 5.022625342039521 19.911457653726096 
52.439062765 60.462055203 60.6351583 16.690318533256203 5.014477377423084 13.504769562168946 
52.881500415 61.270373521 61.117091582 13.752605644438779 4.8010666025844255 18.9146492364228 
52.91507467 61.297022342 60.974751584 11.304074045673449 4.592276557471802 26.49514984264094 
61.215961119 71.602180402 63.429111857 9.423541191492756 4.209105162166149 41.94520853481932 
52.881500415 61.270373521 61.117091582 9.480069576453241 3.866542524711633 40.82441032294756 
52.91507467 61.297022342 60.974751584 55.01034736587024 3.5289044320990754 5.184576709332771 
64.037439941 62.157727642 57.64494883 10.579787418612439 3.053582282928911 28.73749591676246 
70.302821759 57.740750309 56.534405632 20.990582360191848 2.2011967223348368 10.098232572810607 
64.007581261 62.111546859 57.773184792 10.911152303845071 0.48577314109676273 27.71161096769563 
