x y z mass age lifetime 
52.119087212 62.838413606 71.372331671 8.760448340732838 5.703224392989647 55.0924668739683 
52.696464837 61.010193042 61.248436433 11.33511254096095 5.553642539694028 26.399056603834698 
52.789666636 61.06610329 61.210786602 13.430632593790312 5.441963819944886 19.911457653726096 
52.533407398 60.736723314 61.499635391 16.690318533256203 5.433815855328449 13.504769562168946 
52.789666636 61.06610329 61.210786602 13.752605644438779 5.22040508048979 18.9146492364228 
52.696464837 61.010193042 61.248436433 11.304074045673449 5.011615035377167 26.49514984264094 
61.812291893 72.19494924 63.90424005 9.423541191492756 4.628443640071514 41.94520853481932 
52.789666636 61.06610329 61.210786602 9.480069576453241 4.285881002616998 40.82441032294756 
52.696464837 61.010193042 61.248436433 55.01034736587024 3.9482429100044403 5.184576709332771 
64.616916335 62.063591285 57.766072221 10.579787418612439 3.472920760834276 28.73749591676246 
70.950678263 57.545386619 56.150035934 20.990582360191848 2.6205352002402016 10.098232572810607 
64.48614852 62.054611829 57.924353745 10.911152303845071 0.9051116190021276 27.71161096769563 
