x y z mass age lifetime 
52.46912755 62.78397504 68.988619237 8.760448340732838 4.861808759465685 55.0924668739683 
53.060310839 61.433851479 60.839261162 11.33511254096095 4.712226906170066 26.399056603834698 
52.97799144 61.381708039 60.80338464 13.430632593790312 4.600548186420924 19.911457653726096 
52.612572201 60.647857846 59.920033474 16.690318533256203 4.592400221804487 13.504769562168946 
52.97799144 61.381708039 60.80338464 13.752605644438779 4.378989446965829 18.9146492364228 
53.060310839 61.433851479 60.839261162 11.304074045673449 4.170199401853205 26.49514984264094 
60.616827366 70.999200847 62.950273581 9.423541191492756 3.787028006547552 41.94520853481932 
52.97799144 61.381708039 60.80338464 9.480069576453241 3.4444653690930362 40.82441032294756 
53.060310839 61.433851479 60.839261162 55.01034736587024 3.1068272764804785 5.184576709332771 
63.542165017 62.209376141 57.517083784 10.579787418612439 2.631505127310314 28.73749591676246 
69.651120558 57.934827187 56.925678573 20.990582360191848 1.7791195667162398 10.098232572810607 
63.391630004 62.22758233 57.638483643 10.911152303845071 0.0636959854781658 27.71161096769563 
