x y z mass age lifetime 
52.381671063 62.798221343 69.576467752 8.760448340732838 5.0683446340919325 55.0924668739683 
52.880414068 61.301967553 60.968376202 11.33511254096095 4.918762780796314 26.399056603834698 
53.016438134 61.387105101 60.938272609 13.430632593790312 4.8070840610471715 19.911457653726096 
52.508690645 60.522662031 60.241095603 16.690318533256203 4.798936096430735 13.504769562168946 
53.016438134 61.387105101 60.938272609 13.752605644438779 4.585525321592076 18.9146492364228 
52.880414068 61.301967553 60.968376202 11.304074045673449 4.376735276479453 26.49514984264094 
60.909814 71.295088498 63.184651118 9.423541191492756 3.9935638811737997 41.94520853481932 
53.016438134 61.387105101 60.938272609 9.480069576453241 3.651001243719284 40.82441032294756 
52.880414068 61.301967553 60.968376202 55.01034736587024 3.313363151106726 5.184576709332771 
63.710274328 62.164598096 57.699314229 10.579787418612439 2.8380410019365616 28.73749591676246 
69.969887191 57.840292947 56.733603855 20.990582360191848 1.9856554413424874 10.098232572810607 
63.804491364 62.200977099 57.523645419 10.911152303845071 0.27023186010441336 27.71161096769563 
