x y z mass age lifetime 
52.652314494 62.752666609 67.77793057 8.760448340732838 4.438797409240727 55.0924668739683 
53.203625773 61.596858365 60.614573657 11.33511254096095 4.289215555945109 26.399056603834698 
53.100609401 61.519569415 60.571614744 13.430632593790312 4.177536836195966 19.911457653726096 
52.906422243 61.04858239 59.447074871 16.690318533256203 4.169388871579529 13.504769562168946 
53.100609401 61.519569415 60.571614744 13.752605644438779 3.95597809674087 18.9146492364228 
53.203625773 61.596858365 60.614573657 11.304074045673449 3.747188051628247 26.49514984264094 
60.018547224 70.388175375 62.469881073 9.423541191492756 3.364016656322594 41.94520853481932 
53.100609401 61.519569415 60.571614744 9.480069576453241 3.021454018868078 40.82441032294756 
53.203625773 61.596858365 60.614573657 55.01034736587024 2.6838159262555203 5.184576709332771 
62.959304147 62.308619986 57.380707593 10.579787418612439 2.208493777085356 28.73749591676246 
68.999932835 58.124686348 57.32323356 20.990582360191848 1.3561082164912817 10.098232572810607 
