x y z mass age lifetime 
53.147640678 62.655690104 64.691842594 8.760448340732838 3.3802091637232508 55.0924668739683 
53.561290397 61.863123331 59.615429556 11.33511254096095 3.2306273104276326 26.399056603834698 
53.549554259 61.963128174 59.984838163 13.430632593790312 3.1189485906784897 19.911457653726096 
53.470106931 61.804861833 60.089338753 16.690318533256203 3.110800626062053 13.504769562168946 
53.549554259 61.963128174 59.984838163 13.752605644438779 2.897389851223394 18.9146492364228 
53.561290397 61.863123331 59.615429556 11.304074045673449 2.688599806110771 26.49514984264094 
58.571121337 68.865169602 61.257886821 9.423541191492756 2.305428410805118 41.94520853481932 
53.549554259 61.963128174 59.984838163 9.480069576453241 1.962865773350602 40.82441032294756 
53.561290397 61.863123331 59.615429556 55.01034736587024 1.6252276807380444 5.184576709332771 
61.556459468 62.488903043 57.177274126 10.579787418612439 1.14990553156788 28.73749591676246 
67.410397465 58.547374731 58.34326267 20.990582360191848 0.29751997097380567 10.098232572810607 
