x y z mass age lifetime 
53.729067508 62.500437952 61.449866596 8.760448340732838 2.3299447674446148 55.0924668739683 
54.112009427 62.34333712 59.164858952 11.33511254096095 2.1803629141489966 26.399056603834698 
54.013751623 62.226405996 59.231014175 13.430632593790312 2.0686841943998537 19.911457653726096 
53.939413111 62.185020618 59.302453647 16.690318533256203 2.060536229783417 13.504769562168946 
54.013751623 62.226405996 59.231014175 13.752605644438779 1.847125454944758 18.9146492364228 
54.112009427 62.34333712 59.164858952 11.304074045673449 1.638335409832135 26.49514984264094 
57.513295708 67.704537916 60.085108205 9.423541191492756 1.255164014526482 41.94520853481932 
54.013751623 62.226405996 59.231014175 9.480069576453241 0.9126013770719661 40.82441032294756 
54.112009427 62.34333712 59.164858952 55.01034736587024 0.5749632844594084 5.184576709332771 
60.974377546 62.659974082 56.618722826 10.579787418612439 0.0996411352892439 28.73749591676246 
