x y z mass age lifetime 
52.746386591 62.735518382 67.168738109 8.760448340732838 4.22731547142401 55.0924668739683 
53.156843151 61.556351167 60.339271009 11.33511254096095 4.077733618128391 26.399056603834698 
53.283836091 61.700968695 60.557034757 13.430632593790312 3.966054898379249 19.911457653726096 
53.083046881 61.302428568 59.316892817 16.690318533256203 3.9579069337628123 13.504769562168946 
53.283836091 61.700968695 60.557034757 13.752605644438779 3.744496158924153 18.9146492364228 
53.156843151 61.556351167 60.339271009 11.304074045673449 3.53570611381153 26.49514984264094 
59.720865764 70.080333789 62.229470002 9.423541191492756 3.152534718505877 41.94520853481932 
53.283836091 61.700968695 60.557034757 9.480069576453241 2.8099720810513613 40.82441032294756 
53.156843151 61.556351167 60.339271009 55.01034736587024 2.4723339884388036 5.184576709332771 
62.611790901 62.326417555 57.439403625 10.579787418612439 1.9970118392686391 28.73749591676246 
68.675888537 58.216909446 57.524330878 20.990582360191848 1.144626278674565 10.098232572810607 
