x y z mass age lifetime 
65.288869748 64.773530175 61.054525645 30.761358239558362 4.141585373892813 7.494313052112308 
65.222909978 64.785394172 61.12246361 9.911601768798302 4.090769968319263 32.26834580441608 
65.211464429 64.757822118 61.11884065 10.781055378009434 4.035467097071731 28.114382909372985 
65.222909978 64.785394172 61.12246361 30.885668424438894 4.000376704146959 7.47472603906385 
65.211464429 64.757822118 61.11884065 10.172471045733705 3.9541074929024504 29.998521916994477 
65.222909978 64.785394172 61.12246361 13.663731299224276 3.9067572278165943 19.18979864699792 
54.838985875 52.323677701 51.644009073 34.445884036293315 3.8265941435154467 6.913758409302764 
65.211464429 64.757822118 61.11884065 58.3350772492234 3.579818289701448 4.966009072351006 
65.288869748 64.773530175 61.054525645 9.658682166129445 3.3985217973561253 37.283027161256854 
65.288869748 64.773530175 61.054525645 16.504311910132056 3.3916850875451297 13.675479357350921 
65.222909978 64.785394172 61.12246361 43.01134355756202 3.3637705024806808 5.973390838821765 
65.211464429 64.757822118 61.11884065 18.564090616887576 3.28942031077012 11.785092904072107 
65.288869748 64.773530175 61.054525645 60.793584102785914 3.2081407901501704 4.83151774091501 
65.222909978 64.785394172 61.12246361 8.68018683474343 3.097629278369235 56.68382583747251 
65.211464429 64.757822118 61.11884065 9.83407645854572 3.0321169399770658 33.80545373856059 
65.288869748 64.773530175 61.054525645 83.51477435126388 2.917879752365289 4.108752481457589 
65.222909978 64.785394172 61.12246361 9.21393229894516 2.5746937085968846 46.10116083739202 
66.860545233 56.540498671 65.188982843 16.045452936359965 1.9374514010654131 14.096602647577694 
