x y z mass age lifetime 
62.568642995 62.000327805 61.137149168 30.761358239558362 2.6613505103409523 7.494313052112308 
62.641850392 61.990921083 61.078294541 9.911601768798302 2.610535104767402 32.26834580441608 
62.613017985 62.016965637 61.044923202 10.781055378009434 2.5552322335198703 28.114382909372985 
62.641850392 61.990921083 61.078294541 30.885668424438894 2.5201418405950986 7.47472603906385 
62.613017985 62.016965637 61.044923202 10.172471045733705 2.47387262935059 29.998521916994477 
62.641850392 61.990921083 61.078294541 13.663731299224276 2.4265223642647338 19.18979864699792 
54.944355366 54.981487948 55.064809818 34.445884036293315 2.346359279963586 6.913758409302764 
62.613017985 62.016965637 61.044923202 58.3350772492234 2.0995834261495876 4.966009072351006 
62.568642995 62.000327805 61.137149168 9.658682166129445 1.9182869338042647 37.283027161256854 
62.568642995 62.000327805 61.137149168 16.504311910132056 1.9114502239932691 13.675479357350921 
62.641850392 61.990921083 61.078294541 43.01134355756202 1.8835356389288203 5.973390838821765 
62.613017985 62.016965637 61.044923202 18.564090616887576 1.8091854472182596 11.785092904072107 
62.568642995 62.000327805 61.137149168 60.793584102785914 1.7279059265983099 4.83151774091501 
62.641850392 61.990921083 61.078294541 8.68018683474343 1.6173944148173747 56.68382583747251 
62.613017985 62.016965637 61.044923202 9.83407645854572 1.5518820764252053 33.80545373856059 
62.568642995 62.000327805 61.137149168 83.51477435126388 1.4376448888134283 4.108752481457589 
62.641850392 61.990921083 61.078294541 9.21393229894516 1.094458845045024 46.10116083739202 
62.340618043 60.051642977 62.003132795 16.045452936359965 0.4572165375135526 14.096602647577694 
