x y z mass age lifetime 
60.958157099 60.883716344 61.803932437 30.761358239558362 1.1904982312100891 7.494313052112308 
60.877137306 60.87136976 61.83927427 9.911601768798302 1.1396828256365388 32.26834580441608 
60.880764114 60.830623478 61.84303894 10.781055378009434 1.0843799543890071 28.114382909372985 
60.877137306 60.87136976 61.83927427 30.885668424438894 1.0492895614642355 7.47472603906385 
60.880764114 60.830623478 61.84303894 10.172471045733705 1.0030203502197268 29.998521916994477 
60.877137306 60.87136976 61.83927427 13.663731299224276 0.9556700851338706 19.18979864699792 
55.437431782 57.918767495 58.65467554 34.445884036293315 0.875507000832723 6.913758409302764 
60.880764114 60.830623478 61.84303894 58.3350772492234 0.6287311470187245 4.966009072351006 
60.958157099 60.883716344 61.803932437 9.658682166129445 0.4474346546734016 37.283027161256854 
60.958157099 60.883716344 61.803932437 16.504311910132056 0.440597944862406 13.675479357350921 
60.877137306 60.87136976 61.83927427 43.01134355756202 0.4126833597979571 5.973390838821765 
60.880764114 60.830623478 61.84303894 18.564090616887576 0.33833316808739644 11.785092904072107 
60.958157099 60.883716344 61.803932437 60.793584102785914 0.25705364746744674 4.83151774091501 
60.877137306 60.87136976 61.83927427 8.68018683474343 0.14654213568651153 56.68382583747251 
60.880764114 60.830623478 61.84303894 9.83407645854572 0.08102979729434212 33.80545373856059 
