x y z mass age lifetime 
63.902630805 63.018473291 61.039163004 30.761358239558362 3.2995143330614907 7.494313052112308 
63.917755636 63.044757337 61.091040429 9.911601768798302 3.2486989274879403 32.26834580441608 
63.928938157 63.072954961 61.113205515 10.781055378009434 3.1933960562404087 28.114382909372985 
63.917755636 63.044757337 61.091040429 30.885668424438894 3.158305663315637 7.47472603906385 
63.928938157 63.072954961 61.113205515 10.172471045733705 3.1120364520711283 29.998521916994477 
63.917755636 63.044757337 61.091040429 13.663731299224276 3.064686186985272 19.18979864699792 
54.876927986 53.815435044 53.577137624 34.445884036293315 2.9845231026841246 6.913758409302764 
63.928938157 63.072954961 61.113205515 58.3350772492234 2.737747248870126 4.966009072351006 
63.902630805 63.018473291 61.039163004 9.658682166129445 2.556450756524803 37.283027161256854 
63.902630805 63.018473291 61.039163004 16.504311910132056 2.5496140467138075 13.675479357350921 
63.917755636 63.044757337 61.091040429 43.01134355756202 2.5216994616493587 5.973390838821765 
63.928938157 63.072954961 61.113205515 18.564090616887576 2.447349269938798 11.785092904072107 
63.902630805 63.018473291 61.039163004 60.793584102785914 2.3660697493188483 4.83151774091501 
63.917755636 63.044757337 61.091040429 8.68018683474343 2.255558237537913 56.68382583747251 
63.928938157 63.072954961 61.113205515 9.83407645854572 2.1900458991457437 33.80545373856059 
63.902630805 63.018473291 61.039163004 83.51477435126388 2.0758087115339667 4.108752481457589 
63.917755636 63.044757337 61.091040429 9.21393229894516 1.7326226677655625 46.10116083739202 
64.270702054 58.376241204 63.458457131 16.045452936359965 1.095380360234091 14.096602647577694 
