x y z mass age lifetime 
64.921885679 64.31640197 61.046197011 30.761358239558362 3.929677652082037 7.494313052112308 
64.882547542 64.364986197 61.111991182 9.911601768798302 3.8788622465084868 32.26834580441608 
64.898356776 64.327302689 61.125537865 10.781055378009434 3.823559375260955 28.114382909372985 
64.882547542 64.364986197 61.111991182 30.885668424438894 3.7884689823361835 7.47472603906385 
64.898356776 64.327302689 61.125537865 10.172471045733705 3.742199771091675 29.998521916994477 
64.882547542 64.364986197 61.111991182 13.663731299224276 3.6948495060058186 19.18979864699792 
54.845331365 52.695625025 52.128460393 34.445884036293315 3.614686421704671 6.913758409302764 
64.898356776 64.327302689 61.125537865 58.3350772492234 3.3679105678906724 4.966009072351006 
64.921885679 64.31640197 61.046197011 9.658682166129445 3.1866140755453496 37.283027161256854 
64.921885679 64.31640197 61.046197011 16.504311910132056 3.179777365734354 13.675479357350921 
64.882547542 64.364986197 61.111991182 43.01134355756202 3.151862780669905 5.973390838821765 
64.898356776 64.327302689 61.125537865 18.564090616887576 3.0775125889593444 11.785092904072107 
64.921885679 64.31640197 61.046197011 60.793584102785914 2.9962330683393947 4.83151774091501 
64.882547542 64.364986197 61.111991182 8.68018683474343 2.8857215565584595 56.68382583747251 
64.898356776 64.327302689 61.125537865 9.83407645854572 2.82020921816629 33.80545373856059 
64.921885679 64.31640197 61.046197011 83.51477435126388 2.705972030554513 4.108752481457589 
64.882547542 64.364986197 61.111991182 9.21393229894516 2.362785986786109 46.10116083739202 
66.207152913 56.987341119 64.761245863 16.045452936359965 1.7255436792546375 14.096602647577694 
