x y z mass age lifetime 
60.864316076 60.852143228 61.849218153 30.761358239558362 0.7641160785758419 7.494313052112308 
60.886979042 60.871141443 61.791920512 9.911601768798302 0.7133006730022915 32.26834580441608 
60.909958489 60.847790456 61.785111195 10.781055378009434 0.6579978017547599 28.114382909372985 
60.886979042 60.871141443 61.791920512 30.885668424438894 0.6229074088299882 7.47472603906385 
60.909958489 60.847790456 61.785111195 10.172471045733705 0.5766381975854795 29.998521916994477 
60.886979042 60.871141443 61.791920512 13.663731299224276 0.5292879324996234 19.18979864699792 
55.820157944 58.884431015 59.739080101 34.445884036293315 0.44912484819847576 6.913758409302764 
60.909958489 60.847790456 61.785111195 58.3350772492234 0.20234899438447718 4.966009072351006 
60.864316076 60.852143228 61.849218153 9.658682166129445 0.02105250203915432 37.283027161256854 
60.864316076 60.852143228 61.849218153 16.504311910132056 0.014215792228158719 13.675479357350921 
