x y z mass age lifetime 
61.678270808 64.163685839 68.579743862 30.761358239558362 7.220872699677098 7.494313052112308 
61.769235794 64.70008364 68.886268693 9.911601768798302 6.594612945330897 32.26834580441608 
45.520622266 43.380960231 40.324657422 10.781055378009434 6.019558846729301 28.114382909372985 
56.361564695 43.834222951 90.088389832 30.885668424438894 5.4442388823898575 7.47472603906385 
45.775158525 44.188276902 37.850141601 10.172471045733705 4.970012782563236 29.998521916994477 
45.775158525 44.188276902 37.850141601 13.663731299224276 4.570968670473329 19.18979864699792 
45.775158525 44.188276902 37.850141601 34.445884036293315 4.081321658387622 6.913758409302764 
45.520622266 43.380960231 40.324657422 58.3350772492234 3.5515472512815904 4.966009072351006 
45.7378339 44.583311912 37.563332603 9.658682166129445 3.344421547819345 37.283027161256854 
45.7378339 44.583311912 37.563332603 16.504311910132056 3.2618669698933367 13.675479357350921 
