x y z mass age lifetime 
62.165470668 64.152333468 67.941785382 30.761358239558362 5.954903394440606 7.494313052112308 
61.774715291 64.510416738 67.616499963 9.911601768798302 5.328643640094405 32.26834580441608 
49.095520225 48.066333158 44.470331293 10.781055378009434 4.753589541492809 28.114382909372985 
57.462256916 47.521224136 85.137816208 30.885668424438894 4.178269577153365 7.47472603906385 
49.35454506 47.781652868 43.167401032 10.172471045733705 3.704043477326744 29.998521916994477 
49.35454506 47.781652868 43.167401032 13.663731299224276 3.304999365236837 19.18979864699792 
49.35454506 47.781652868 43.167401032 34.445884036293315 2.8153523531511295 6.913758409302764 
49.095520225 48.066333158 44.470331293 58.3350772492234 2.2855779460450982 4.966009072351006 
49.406787852 47.685388515 43.60104587 9.658682166129445 2.078452242582853 37.283027161256854 
49.406787852 47.685388515 43.60104587 16.504311910132056 1.9958976646568445 13.675479357350921 
