x y z mass age lifetime 
61.975834641 64.222615392 66.935759694 30.761358239558362 5.108757444695102 7.494313052112308 
62.201607059 64.316554977 67.238163524 9.911601768798302 4.4824976903489 32.26834580441608 
51.605612344 50.259897051 47.818188171 10.781055378009434 3.9074435917473043 28.114382909372985 
58.189645042 49.983743126 81.825715245 30.885668424438894 3.332123627407861 7.47472603906385 
51.713634509 50.382239342 47.075064719 10.172471045733705 2.8578975275812395 29.998521916994477 
51.713634509 50.382239342 47.075064719 13.663731299224276 2.4588534154913324 19.18979864699792 
51.713634509 50.382239342 47.075064719 34.445884036293315 1.9692064034056251 6.913758409302764 
51.605612344 50.259897051 47.818188171 58.3350772492234 1.4394319962995938 4.966009072351006 
51.823631382 50.049810145 46.635048451 9.658682166129445 1.2323062928373485 37.283027161256854 
51.823631382 50.049810145 46.635048451 16.504311910132056 1.14975171491134 13.675479357350921 
