x y z mass age lifetime 
61.9766432 64.000390621 68.26374271 30.761358239558362 6.5861829780444126 7.494313052112308 
61.726726138 64.734703553 68.247312633 9.911601768798302 5.959923223698211 32.26834580441608 
47.287288954 45.712577759 42.562359238 10.781055378009434 5.384869125096615 28.114382909372985 
56.917773563 45.683923 87.608407242 30.885668424438894 4.809549160757172 7.47472603906385 
47.583248264 45.921014464 40.415707566 10.172471045733705 4.33532306093055 29.998521916994477 
47.583248264 45.921014464 40.415707566 13.663731299224276 3.936278948840643 19.18979864699792 
47.583248264 45.921014464 40.415707566 34.445884036293315 3.446631936754936 6.913758409302764 
47.287288954 45.712577759 42.562359238 58.3350772492234 2.9168575296489045 4.966009072351006 
47.593376933 46.272640061 40.659848766 9.658682166129445 2.709731826186659 37.283027161256854 
47.593376933 46.272640061 40.659848766 16.504311910132056 2.627177248260651 13.675479357350921 
